Name,Nationality,Date of Birth,Height,Club,Position,Appearances,Goals,Assists,Clean sheets,Facebook,Gls,Ast,xG,xAG,PrgC,PrgP,Min,MP,Tkl,TklW,Int,Recoveries,Gls_per_90,Ast_per_90
Jean-Philippe Gbamin,Cote D’Ivoire,25/09/1995,186cm,0,Midfielder,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Seán Grehan,Ireland,08/01/2004 (20),0,Carlisle United,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Gustavo Hamer,Netherlands,24/06/1997,169cm,0,Midfielder,36.0,4.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Micah Hamilton,England,13/11/2003 (20),0,Manchester City,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Oliver Hammond,Wales,13/11/2002,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Rico Henry,England,08/07/1997 (27),170cm,Brentford,Defender,76.0,3.0,3.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Owen Hesketh,Wales,10/10/2002,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Joe Hodge,Ireland,14/09/2002 (21),172cm,Wolverhampton Wanderers,Midfielder,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tim Iroegbunam,England,30/06/2003 (21),183cm,Everton,Midfielder,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jamie Miley,England,14/01/2004 (20),0,Newcastle United,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Naby Keïta,Guinea,10/02/1995,172cm,0,Midfielder,84.0,7.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Lloyd Kelly,England,06/10/1998 (25),178cm,Newcastle United,Defender,54.0,0.0,3.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kacper Kozlowski,Poland,16/10/2003,182cm,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tim Krul,Netherlands,03/04/1988,188cm,0,Goalkeeper,222.0,0.0,2.0,51.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mohammed Kudus,Ghana,02/08/2000 (24),177cm,West Ham United,Midfielder,33.0,8.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Adam Lallana,England,10/05/1988 (36),172cm,Southampton,Midfielder,291.0,33.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tariq Lamptey,Ghana,30/09/2000 (23),163cm,Brighton & Hove Albion,Defender,89.0,1.0,7.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jefferson Lerma,Colombia,25/10/1994 (29),179cm,Crystal Palace,Midfielder,128.0,9.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Marcel Lewis,England,30/09/2001,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Lisandro Martínez,Argentina,18/01/1998 (26),175cm,Manchester United,Defender,38.0,1.0,1.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Sasa Lukic,Serbia,13/08/1996 (27),183cm,Fulham,Midfielder,36.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Noni Madueke,England,10/03/2002 (22),176cm,Chelsea,Forward,35.0,6.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Harry Maguire,England,05/03/1993 (31),194cm,Manchester United,Defender,241.0,13.0,10.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Han-Noah Massengo,France,07/07/2001,178cm,0,Midfielder,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mateo Mejia,Spain,31/03/2003,0,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Remi Matthews,England,10/02/1994 (30),184cm,Crystal Palace,Goalkeeper,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kevin Mbabu,Switzerland,19/04/1995 (29),184cm,Fulham,Defender,9.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Stanley Mills,England,25/10/2003,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jakub Moder,Poland,07/04/1999 (25),188cm,Brighton & Hove Albion,Midfielder,57.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Andrew Moran,Ireland,15/10/2003 (20),177cm,Blackburn Rovers,Midfielder,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Pelly Ruddock Mpanzu,DR Congo,22/03/1994,175cm,0,Midfielder,27.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Admiral Muskwe,Zimbabwe,21/08/1998,183cm,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Michael Ndiweni,England,02/12/2003 (20),0,Newcastle United,Forward,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Moussa Niakhaté,Senegal,08/03/1996,190cm,0,Defender,35.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Oliver Norwood,Northern Ireland,12/04/1991,180cm,0,Midfielder,97.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Trey Nyoni,England,30/06/2007 (17),0,Liverpool,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dara O'Shea,Ireland,04/03/1999,188cm,0,Defender,61.0,3.0,4.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Angelo Ogbonna,Italy,23/05/1988,191cm,0,Defender,201.0,8.0,1.0,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Facundo Pellistri,Uruguay,20/12/2001 (22),175cm,Manchester United,Midfielder,13.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Nicolas Pépé,Cote D’Ivoire,29/05/1995,183cm,0,Forward,80.0,16.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Máximo Perrone,Argentina,07/01/2003 (21),177cm,Las Palmas,Midfielder,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jaden Philogene,England,08/02/2002 (22),181cm,Aston Villa,Forward,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Axel Piesold,England,31/03/2005,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Rodrigo Ribeiro,Portugal,28/04/2005,185cm,0,Forward,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kjell Scherpen,Netherlands,23/01/2000,204cm,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kristian Sekularac,Switzerland,07/12/2003,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
George Shelvey,England,22/04/2001,188cm,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Junior Stanislas,England,26/11/1989,183cm,0,Midfielder,144.0,26.0,14.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Raheem Sterling,England,08/12/1994 (29),172cm,Chelsea,Forward,379.0,123.0,63.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
James Tarkowski,England,19/11/1992 (31),185cm,Everton,Defender,270.0,9.0,7.0,74.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kenny Tete,Netherlands,09/10/1995 (28),180cm,Fulham,Defender,67.0,2.0,6.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Sandro Tonali,Italy,08/05/2000 (24),181cm,Newcastle United,Midfielder,8.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Bertrand Traoré,Burkina Faso,06/09/1995,181cm,0,Forward,65.0,11.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Auston Trusty,United States,12/08/1998,191cm,0,Defender,32.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Louie Watson,Ireland,07/06/2001,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Wesley,Brazil,24/11/1996,191cm,0,Forward,25.0,5.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Josh Wilson-Esbrand,England,26/12/2002 (21),176cm,Manchester City,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Joe Worrall,England,10/01/1997 (27),193cm,Nottingham Forest,Defender,37.0,1.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
James Wright,England,02/12/2004,0,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Yehor Yarmoliuk,Ukraine,01/03/2004 (20),180cm,Brentford,Midfielder,27.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ryan Yates,England,21/11/1997 (26),190cm,Nottingham Forest,Midfielder,61.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Nathan Young-Coombes,England,15/01/2003,175cm,0,Forward,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Youssef Chermiti,Portugal,24/05/2004 (20),192cm,Everton,Forward,18.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Denis Zakaria,Switzerland,20/11/1996,191cm,0,Midfielder,7.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Martin Ødegaard,Norway,17/12/1998 (25),178cm,Arsenal,Midfielder,122.0,31.0,23.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
